,name,categories,address,crossStreet,lat,lng,labeledLatLngs,distance,postalCode,cc,city,state,country,formattedAddress,neighborhood,id,point name
65,Il était une Oie dans le Sud-Ouest,French Restaurant,8 rue Gustave Flaubert,,48.881448262539706,2.2991192622008687,"[{'label': 'display', 'lat': 48.881448262539706, 'lng': 2.2991192622008687}]",2603,75017,FR,Paris,Île-de-France,France,"['8 rue Gustave Flaubert', '75017 Paris', 'France']",,4c113790ce57c928a42383d2,Eiffel Tower
66,La Vénus de Milo (Vénus de Milo),Exhibit,Musée du Louvre,"Aile Sully, rdc, salle 346",48.859943428504316,2.3372340202331543,"[{'label': 'display', 'lat': 48.859943428504316, 'lng': 2.3372340202331543}]",3135,75001,FR,Paris,Île-de-France,France,"['Musée du Louvre (Aile Sully, rdc, salle 346)', '75001 Paris', 'France']","Louvre, Paris",5864efb745c3ed1e7d88e96d,Eiffel Tower
67,Jardin du Luxembourg,Garden,Place Edmond Rostand,Rue de Médicis,48.84705290819862,2.3365044593811035,"[{'label': 'display', 'lat': 48.84705290819862, 'lng': 2.3365044593811035}]",3320,75006,FR,Paris,Île-de-France,France,"['Place Edmond Rostand (Rue de Médicis)', '75006 Paris', 'France']",,4ba8b203f964a520a6e739e3,Eiffel Tower
68,Jardin du Palais Royal,Garden,Palais Royal,,48.86494061245833,2.3377275466918945,"[{'label': 'display', 'lat': 48.86494061245833, 'lng': 2.3377275466918945}]",3251,75001,FR,Paris,Île-de-France,France,"['Palais Royal', '75001 Paris', 'France']",,4ba8b650f964a520f5e839e3,Eiffel Tower
69,Balagan,Israeli Restaurant,9 rue d'Alger,,48.865432333548,2.3296802389659015,"[{'label': 'display', 'lat': 48.865432333548, 'lng': 2.3296802389659015}]",2697,75001,FR,Paris,Île-de-France,France,"[""9 rue d'Alger"", '75001 Paris', 'France']",,59288f080d173f5887669625,Eiffel Tower
70,Grand Bassin du Jardin du Luxembourg,Fountain,Jardin du Luxembourg,,48.8469042547371,2.3371830582618713,"[{'label': 'display', 'lat': 48.8469042547371, 'lng': 2.3371830582618713}]",3372,75006,FR,Paris,Île-de-France,France,"['Jardin du Luxembourg', '75006 Paris', 'France']",Odéon,55536fca498e1bf662c2ed7d,Eiffel Tower
71,Cour Carrée du Louvre,Pedestrian Plaza,Rue de Rivoli,Place du Louvre,48.8603598795578,2.3385429382324214,"[{'label': 'display', 'lat': 48.8603598795578, 'lng': 2.3385429382324214}]",3234,75001,FR,Paris,Île-de-France,France,"['Rue de Rivoli (Place du Louvre)', '75001 Paris', 'France']",,4c079d740ed3c928b6be797d,Eiffel Tower
72,Hermès,Tailor Shop,17 rue de Sèvres,,48.851562496952035,2.3276853561401367,"[{'label': 'display', 'lat': 48.851562496952035, 'lng': 2.3276853561401367}]",2542,75007,FR,Paris,Île-de-France,France,"['17 rue de Sèvres', '75007 Paris', 'France']",Notre-Dame-des-Champs,4ce573dd7785a1cdf4e519b9,Eiffel Tower
73,Perruche,Lounge,"Printemps de l’Homme, 9e étage",2 rue du Havre,48.8738,2.327341,"[{'label': 'display', 'lat': 48.8738, 'lng': 2.327341}]",2962,75009,FR,Paris,Île-de-France,France,"['Printemps de l’Homme, 9e étage (2 rue du Havre)', '75009 Paris', 'France']",,5b5781704f0e58002c86a5e8,Eiffel Tower
74,Grand Bassin Rond,Fountain,Jardin des Tuileries,,48.862879687441755,2.3292946815490723,"[{'label': 'display', 'lat': 48.862879687441755, 'lng': 2.3292946815490723}]",2599,75001,FR,Paris,Île-de-France,France,"['Jardin des Tuileries', '75001 Paris', 'France']",,51584deee4b0bca3145abc8a,Eiffel Tower
75,Place Saint-Germain-des-Prés,Plaza,Place Saint-Germain-des-Prés,,48.85418334331855,2.3335111141204834,"[{'label': 'display', 'lat': 48.85418334331855, 'lng': 2.3335111141204834}]",2893,75006,FR,Paris,Île-de-France,France,"['Place Saint-Germain-des-Prés', '75006 Paris', 'France']",Saint-Germain-des-Prés,4bc07b0eb492d13af546a460,Eiffel Tower
76,Bar 8,Hotel Bar,251 rue Saint-Honoré,Hôtel Mandarin Oriental,48.8669653,2.3271337,"[{'label': 'display', 'lat': 48.8669653, 'lng': 2.3271337}]",2578,75001,FR,Paris,Île-de-France,France,"['251 rue Saint-Honoré (Hôtel Mandarin Oriental)', '75001 Paris', 'France']",Place Vendôme,4f593369e4b07f0bf5903183,Eiffel Tower
77,Galeries Lafayette Gourmet,Gourmet Shop,35 boulevard Haussmann,,48.873046,2.330438,"[{'label': 'display', 'lat': 48.873046, 'lng': 2.330438}]",3104,75009,FR,Paris,Île-de-France,France,"['35 boulevard Haussmann', '75009 Paris', 'France']",,4b673be3f964a520e5422be3,Eiffel Tower
78,Ladurée,Dessert Shop,14 rue Castiglione,,48.86612102985312,2.3284493959564543,"[{'label': 'display', 'lat': 48.86612102985312, 'lng': 2.3284493959564543}]",2635,75001,FR,Paris,Île-de-France,France,"['14 rue Castiglione', '75001 Paris', 'France']",Place Vendôme,50e16cdfe4b0439f0718ba5a,Eiffel Tower
79,Palais Royal,Historic Site,Place du Palais Royal,,48.86323576771446,2.3371267318725586,"[{'label': 'display', 'lat': 48.86323576771446, 'lng': 2.3371267318725586}]",3170,75001,FR,Paris,Île-de-France,France,"['Place du Palais Royal', '75001 Paris', 'France']",,4adcda09f964a520ed3321e3,Eiffel Tower
80,"Pavillon des Sessions – Arts d'Afrique, d'Asie, d'Océanie et des Amériques",Art Museum,Musée du Louvre,,48.860724043718605,2.332121414307368,"[{'label': 'display', 'lat': 48.860724043718605, 'lng': 2.332121414307368}]",2768,75001,FR,Paris,Île-de-France,France,"['Musée du Louvre', '75001 Paris', 'France']",,588ba9a9fc5a5f18a36a2a05,Eiffel Tower
81,Breizh Café,Creperie,1 rue de l'Odéon,,48.851638,2.338804,"[{'label': 'display', 'lat': 48.851638, 'lng': 2.338804}]",3327,75006,FR,Paris,Île-de-France,France,"[""1 rue de l'Odéon"", '75006 Paris', 'France']",,59468bd1898bdc07ffc0d6ac,Eiffel Tower
82,Bistrotters,Bistro,9 rue Decrès,,48.832929252166196,2.3147047696213474,"[{'label': 'display', 'lat': 48.832929252166196, 'lng': 2.3147047696213474}]",3184,75014,FR,Paris,Île-de-France,France,"['9 rue Decrès', '75014 Paris', 'France']",,50a3836fe4b08f00ef2d3f44,Eiffel Tower
83,Grom,Ice Cream Shop,81 rue de Seine,,48.853338281725925,2.336956549841011,"[{'label': 'display', 'lat': 48.853338281725925, 'lng': 2.336956549841011}]",3157,75006,FR,Paris,Île-de-France,France,"['81 rue de Seine', '75006 Paris', 'France']",,4ae9fafdf964a5202cb821e3,Eiffel Tower
84,Terrasse des Galeries Lafayette,Roof Deck,40 boulevard Haussmann,Galeries Lafayette Haussmann,48.87333870999123,2.332170009613037,"[{'label': 'display', 'lat': 48.87333870999123, 'lng': 2.332170009613037}]",3229,75009,FR,Paris,Île-de-France,France,"['40 boulevard Haussmann (Galeries Lafayette Haussmann)', '75009 Paris', 'France']",,4bc9d4260687ef3b1b88dacc,Eiffel Tower
85,Chez Nous,Wine Bar,10 rue Dauphine,,48.855823217287835,2.340271085661046,"[{'label': 'display', 'lat': 48.855823217287835, 'lng': 2.340271085661046}]",3363,75006,FR,Paris,Île-de-France,France,"['10 rue Dauphine', '75006 Paris', 'France']",,53568d3e498e92e5a3a56f36,Eiffel Tower
86,Place Saint-Sulpice,Plaza,Place Saint-Sulpice,Rue Bonaparte,48.850822987537555,2.333323359489441,"[{'label': 'display', 'lat': 48.850822987537555, 'lng': 2.333323359489441}]",2961,75006,FR,Paris,Île-de-France,France,"['Place Saint-Sulpice (Rue Bonaparte)', '75006 Paris', 'France']",,4cbc4e56d78f4688815ac773,Eiffel Tower
87,Sanukiya,Udon Restaurant,9 rue d'Argenteuil,,48.86471330060748,2.333805151283741,"[{'label': 'display', 'lat': 48.86471330060748, 'lng': 2.333805151283741}]",2966,75001,FR,Paris,Île-de-France,France,"[""9 rue d'Argenteuil"", '75001 Paris', 'France']",,4f0b706de5e8207020057ed7,Eiffel Tower
88,Cour Napoléon,Plaza,Place du Carrousel,,48.86117159622847,2.3350882530212402,"[{'label': 'display', 'lat': 48.86117159622847, 'lng': 2.3350882530212402}]",2990,75001,FR,Paris,Île-de-France,France,"['Place du Carrousel', '75001 Paris', 'France']",,5072efe7e4b0c34b5146e7fd,Eiffel Tower
89,Amorino,Ice Cream Shop,4 rue Vavin,,48.84472335853748,2.3321104795364187,"[{'label': 'display', 'lat': 48.84472335853748, 'lng': 2.3321104795364187}]",3140,75006,FR,Paris,Île-de-France,France,"['4 rue Vavin', '75006 Paris', 'France']",,4bcb2d36cc8cd13a6bc9becf,Eiffel Tower
90,Jardin d'Acclimatation,Garden,Avenue du Mahatma Gandhi,Bois de Boulogne,48.87854623378722,2.264835834503174,"[{'label': 'display', 'lat': 48.87854623378722, 'lng': 2.264835834503174}]",3133,75016,FR,Paris,Île-de-France,France,"['Avenue du Mahatma Gandhi (Bois de Boulogne)', '75016 Paris', 'France']",,4adcda23f964a520543a21e3,Eiffel Tower
91,Place du Louvre,Plaza,Place du Louvre,,48.859841,2.340822,"[{'label': 'display', 'lat': 48.859841, 'lng': 2.340822}]",3397,75001,FR,Paris,Île-de-France,France,"['Place du Louvre', '75001 Paris', 'France']",,4f979c8ae4b05465dae0714f,Eiffel Tower
92,Bistro du Périgord,French Restaurant,69-73 rue Saint-Jacques,,48.84988629254856,2.345055089074744,"[{'label': 'display', 'lat': 48.84988629254856, 'lng': 2.345055089074744}]",3818,75005,FR,Paris,Île-de-France,France,"['69-73 rue Saint-Jacques', '75005 Paris', 'France']",,50d5be47e4b0fb6ff8363c5f,Eiffel Tower
93,Maison Sauvage,French Restaurant,5 rue de Buci,,48.85374384095544,2.337993110279558,"[{'label': 'display', 'lat': 48.85374384095544, 'lng': 2.337993110279558}]",3225,75006,FR,Paris,Île-de-France,France,"['5 rue de Buci', '75006 Paris', 'France']",,58f3634235f98340ef64a066,Eiffel Tower
94,L'Avant Comptoir,Wine Bar,3 carrefour de l'Odéon,,48.85203883164107,2.3388125002384186,"[{'label': 'display', 'lat': 48.85203883164107, 'lng': 2.3388125002384186}]",3318,75006,FR,Paris,Île-de-France,France,"[""3 carrefour de l'Odéon"", '75006 Paris', 'France']",,4afd8300f964a5203a2822e3,Eiffel Tower
95,Little Breizh,Breton Restaurant,11 rue Grégoire de Tours,,48.85323350489557,2.3378657230160544,"[{'label': 'display', 'lat': 48.85323350489557, 'lng': 2.3378657230160544}]",3225,75006,FR,Paris,Île-de-France,France,"['11 rue Grégoire de Tours', '75006 Paris', 'France']",,4d9f8e297ec88cfa0cdc865a,Eiffel Tower
96,Place Dauphine,Plaza,Place Dauphine,,48.85663993129474,2.342362403869629,"[{'label': 'display', 'lat': 48.85663993129474, 'lng': 2.342362403869629}]",3510,75001,FR,Paris,Île-de-France,France,"['Place Dauphine', '75001 Paris', 'France']",,4adcda09f964a520eb3321e3,Eiffel Tower
97,Shakespeare & Company,Bookstore,37 rue de la Bûcherie,,48.85256839809226,2.3470958322286606,"[{'label': 'display', 'lat': 48.85256839809226, 'lng': 2.3470958322286606}]",3904,75005,FR,Paris,Île-de-France,France,"['37 rue de la Bûcherie', '75005 Paris', 'France']",,4adcda21f964a520f23921e3,Eiffel Tower
98,Hôtel d'Aubusson,Hotel,33 rue Dauphine,,48.85472883599233,2.3395052403718175,"[{'label': 'display', 'lat': 48.85472883599233, 'lng': 2.3395052403718175}]",3319,75006,FR,Paris,Île-de-France,France,"['33 rue Dauphine', '75006 Paris', 'France']",,4adcda00f964a520de3021e3,Eiffel Tower
99,Prescription Cocktail Club,Cocktail Bar,23 rue Mazarine,,48.854921,2.337768,"[{'label': 'display', 'lat': 48.854921, 'lng': 2.337768}]",3190,75006,FR,Paris,Île-de-France,France,"['23 rue Mazarine', '75006 Paris', 'France']",,4b22eca6f964a5206c5024e3,Eiffel Tower
0,The Peninsula Paris,Hotel,19 avenue Kléber,,48.87065006073456,2.293524742126465,"[{'label': 'display', 'lat': 48.87065006073456, 'lng': 2.293524742126465}]",365,75116,FR,Paris,Île-de-France,France,"['19 avenue Kléber', '75116 Paris', 'France']",,4df4832f14954f21cf31ff92,Arc de Triomphe
1,L'Oiseau Blanc,French Restaurant,19 avenue Kléber,,48.8704542282736,2.293594479560852,"[{'label': 'display', 'lat': 48.8704542282736, 'lng': 2.293594479560852}]",384,75116,FR,Paris,Île-de-France,France,"['19 avenue Kléber', '75116 Paris', 'France']",Chaillot,53f72f4f498e240441adcfc5,Arc de Triomphe
2,La Cantina Chic,Italian Restaurant,14 rue de l'Étoile,,48.877338784282294,2.2954969783446963,"[{'label': 'display', 'lat': 48.877338784282294, 'lng': 2.2954969783446963}]",397,75017,FR,Paris,Île-de-France,France,"[""14 rue de l'Étoile"", '75017 Paris', 'France']",,5127d6aee4b0e1bb8f8a9f42,Arc de Triomphe
3,Hôtel Four Seasons George V,Hotel,31 avenue George V,,48.868849,2.300683,"[{'label': 'display', 'lat': 48.868849, 'lng': 2.300683}]",687,75008,FR,Paris,Île-de-France,France,"['31 avenue George V', '75008 Paris', 'France']",,4adcda00f964a520ba3021e3,Arc de Triomphe
4,Hôtel Le Royal Monceau Raffles,Hotel,37 Avenue Hoche,,48.87574467646414,2.300355060747923,"[{'label': 'display', 'lat': 48.87574467646414, 'lng': 2.300355060747923}]",446,75008,FR,Paris,Île-de-France,France,"['37 Avenue Hoche', '75008 Paris', 'France']",,4ca46f77b0ff8cfa746fbf5e,Arc de Triomphe
5,Cartier,Jewelry Store,154 avenue des Champs Elysées,,48.8734797,2.2974633,"[{'label': 'display', 'lat': 48.8734797, 'lng': 2.2974633}]",180,75008,FR,Paris,Île-de-France,France,"['154 avenue des Champs Elysées', '75008 Paris', 'France']",,4bd816a009ecb7135f03487c,Arc de Triomphe
6,La Marée,Seafood Restaurant,1 rue Daru,avenue des Ternes,48.87733613263744,2.300487756729126,"[{'label': 'display', 'lat': 48.87733613263744, 'lng': 2.300487756729126}]",562,75008,FR,Paris,Île-de-France,France,"['1 rue Daru (avenue des Ternes)', '75008 Paris', 'France']",,4bc83e6b92b376b02707513a,Arc de Triomphe
7,Sormani,Italian Restaurant,4 rue du Général Lanrezac,,48.87589691362336,2.293698672623153,"[{'label': 'display', 'lat': 48.87589691362336, 'lng': 2.293698672623153}]",255,75017,FR,Paris,Île-de-France,France,"['4 rue du Général Lanrezac', '75017 Paris', 'France']",,4adcda11f964a520343621e3,Arc de Triomphe
8,Le Cinq,French Restaurant,31 avenue George V,,48.868798433029255,2.300564761718998,"[{'label': 'display', 'lat': 48.868798433029255, 'lng': 2.300564761718998}]",686,75008,FR,Paris,Île-de-France,France,"['31 avenue George V', '75008 Paris', 'France']",,4adcda13f964a520d33621e3,Arc de Triomphe
9,Hôtel Barrière Le Fouquet's,Hotel,46 avenue George V,,48.87107877236529,2.301236093044281,"[{'label': 'display', 'lat': 48.87107877236529, 'lng': 2.301236093044281}]",544,75008,FR,Paris,Île-de-France,France,"['46 avenue George V', '75008 Paris', 'France']",,4b8be0ccf964a52018b032e3,Arc de Triomphe
10,Hôtel Plaza Athénée,Hotel,25 avenue Montaigne,Rue Clément Marot,48.86623539871467,2.304373677060653,"[{'label': 'display', 'lat': 48.86623539871467, 'lng': 2.304373677060653}]",1082,75008,FR,Paris,Île-de-France,France,"['25 avenue Montaigne (Rue Clément Marot)', '75008 Paris', 'France']",,4b817458f964a52024a730e3,Arc de Triomphe
11,Hôtel Prince de Galles,Hotel,33 avenue George V,,48.869143,2.3006579,"[{'label': 'display', 'lat': 48.869143, 'lng': 2.3006579}]",660,75008,FR,Paris,Île-de-France,France,"['33 avenue George V', '75008 Paris', 'France']",,4b730be2f964a520f4972de3,Arc de Triomphe
12,Matsuhisa Paris,Japanese Restaurant,35-37 avenue Hoche,Hôtel Le Royal Monceau,48.87553448739521,2.3006366193294525,"[{'label': 'display', 'lat': 48.87553448739521, 'lng': 2.3006366193294525}]",454,75008,FR,Paris,Île-de-France,France,"['35-37 avenue Hoche (Hôtel Le Royal Monceau)', '75008 Paris', 'France']",,50abd239e4b0869279d6a3af,Arc de Triomphe
13,Palais de Tokyo,Art Museum,13 avenue du Président Wilson,,48.864206594101105,2.2967004776000977,"[{'label': 'display', 'lat': 48.864206594101105, 'lng': 2.2967004776000977}]",1072,75016,FR,Paris,Île-de-France,France,"['13 avenue du Président Wilson', '75016 Paris', 'France']",Chaillot,4adcda10f964a5208d3521e3,Arc de Triomphe
14,Guerlain,Cosmetics Shop,68 avenue des Champs-Élysées,,48.87097594,2.30514516,"[{'label': 'display', 'lat': 48.87097594, 'lng': 2.30514516}]",803,75008,FR,Paris,Île-de-France,France,"['68 avenue des Champs-Élysées', '75008 Paris', 'France']",,4adcda1ef964a520423921e3,Arc de Triomphe
15,Parc Monceau,Park,35-41 boulevard de Courcelles,Avenue Ferdousi,48.87958041734081,2.3091804903585342,"[{'label': 'display', 'lat': 48.87958041734081, 'lng': 2.3091804903585342}]",1220,75008,FR,Paris,Île-de-France,France,"['35-41 boulevard de Courcelles (Avenue Ferdousi)', '75008 Paris', 'France']",,4adcda09f964a5200d3421e3,Arc de Triomphe
16,Sofitel Paris Arc de Triomphe,Hotel,14 Rue Beaujon,,48.8750421406568,2.301292924713607,"[{'label': 'display', 'lat': 48.8750421406568, 'lng': 2.301292924713607}]",479,75008,FR,Paris,Île-de-France,France,"['14 Rue Beaujon', '75008 Paris', 'France']",Champs,4b1fde88f964a520012a24e3,Arc de Triomphe
17,Shangri-La Hotel Paris,Hotel,10 avenue d'Iéna,,48.86376194312927,2.293444275856018,"[{'label': 'display', 'lat': 48.86376194312927, 'lng': 2.293444275856018}]",1121,75116,FR,Paris,Île-de-France,France,"[""10 avenue d'Iéna"", '75116 Paris', 'France']",,4bd36c0eb221c9b66fbdd9d0,Arc de Triomphe
18,Place du Trocadéro,Plaza,Place du Trocadéro et du 11 Novembre,,48.86295026846909,2.287205457687378,"[{'label': 'display', 'lat': 48.86295026846909, 'lng': 2.287205457687378}]",1334,75016,FR,Paris,Île-de-France,France,"['Place du Trocadéro et du 11 Novembre', '75016 Paris', 'France']",,4bb381b7eb3e9521d738cb0a,Arc de Triomphe
19,Il était une Oie dans le Sud-Ouest,French Restaurant,8 rue Gustave Flaubert,,48.881448262539706,2.2991192622008687,"[{'label': 'display', 'lat': 48.881448262539706, 'lng': 2.2991192622008687}]",904,75017,FR,Paris,Île-de-France,France,"['8 rue Gustave Flaubert', '75017 Paris', 'France']",,4c113790ce57c928a42383d2,Arc de Triomphe
20,Christian Dior,Tailor Shop,34 Avenue Montaigne,,48.866974558476585,2.3068569498080738,"[{'label': 'display', 'lat': 48.866974558476585, 'lng': 2.3068569498080738}]",1150,75008,FR,Paris,Île-de-France,France,"['34 Avenue Montaigne', '75008 Paris', 'France']",,4adcda1ff964a5205b3921e3,Arc de Triomphe
21,Le Bristol,Hotel,112 rue du Faubourg Saint-Honoré,,48.871804266610006,2.314902422735974,"[{'label': 'display', 'lat': 48.871804266610006, 'lng': 2.314902422735974}]",1471,75008,FR,Paris,Île-de-France,France,"['112 rue du Faubourg Saint-Honoré', '75008 Paris', 'France']",,4adcda00f964a520e13021e3,Arc de Triomphe
22,CHANEL,Boutique,42 Avenue Montaigne,,48.867341876477525,2.3075029300593997,"[{'label': 'display', 'lat': 48.867341876477525, 'lng': 2.3075029300593997}]",1160,75008,FR,Paris,Île-de-France,France,"['42 Avenue Montaigne', '75008 Paris', 'France']",,4ba22c2cf964a52033e137e3,Arc de Triomphe
23,Louis Vuitton,Boutique,22 avenue Montaigne,,48.86626935918871,2.3054136259725055,"[{'label': 'display', 'lat': 48.86626935918871, 'lng': 2.3054136259725055}]",1129,75008,FR,Paris,Île-de-France,France,"['22 avenue Montaigne', '75008 Paris', 'France']",,4c24ced0f1272d7f189d83c5,Arc de Triomphe
24,Dior Institut au Plaza Athénée,Spa,25 avenue Montaigne,,48.866165368503935,2.304220629465135,"[{'label': 'display', 'lat': 48.866165368503935, 'lng': 2.304220629465135}]",1081,75008,FR,Paris,Île-de-France,France,"['25 avenue Montaigne', '75008 Paris', 'France']",,4c76308c604a3704ebb78449,Arc de Triomphe
25,Grand Palais,Historic Site,3 avenue du Général Eisenhower,Avenue Winston Churchill,48.86611219637595,2.3126220703125,"[{'label': 'display', 'lat': 48.86611219637595, 'lng': 2.3126220703125}]",1544,75008,FR,Paris,Île-de-France,France,"['3 avenue du Général Eisenhower (Avenue Winston Churchill)', '75008 Paris', 'France']",,4c25f508a852c9281ab1e56c,Arc de Triomphe
26,Eiffelturm (Tour Eiffel),Monument / Landmark,5 avenue Anatole France,,48.85825817805569,2.294423282146454,"[{'label': 'display', 'lat': 48.85825817805569, 'lng': 2.294423282146454}]",1728,75007,FR,Paris,Île-de-France,France,"['5 avenue Anatole France', '75007 Paris', 'France']",Tour Eiffel - Parc du Champ-de-Mars,51a2445e5019c80b56934c75,Arc de Triomphe
27,Musée Jacquemart-André,Art Museum,158 boulevard Haussmann,,48.87543448596967,2.3105406761169434,"[{'label': 'display', 'lat': 48.87543448596967, 'lng': 2.3105406761169434}]",1149,75008,FR,Paris,Île-de-France,France,"['158 boulevard Haussmann', '75008 Paris', 'France']",,4bbddcf1593fef3b31ea0356,Arc de Triomphe
28,Cité de l'Architecture et du Patrimoine,Museum,Palais de Chaillot,,48.862703234437916,2.28865385055542,"[{'label': 'display', 'lat': 48.862703234437916, 'lng': 2.28865385055542}]",1318,75016,FR,Paris,Île-de-France,France,"['Palais de Chaillot', '75016 Paris', 'France']",Muette,4adcda10f964a520bb3521e3,Arc de Triomphe
29,La Girafe,Restaurant,"Palais de Chaillot 1, Place du Trocadéro",,48.862179807057025,2.2888498289765167,"[{'label': 'display', 'lat': 48.862179807057025, 'lng': 2.2888498289765167}]",1368,75016,FR,Paris,Île-de-France,France,"['Palais de Chaillot 1, Place du Trocadéro', '75016 Paris', 'France']",,5b61826df193c0002cfec9d5,Arc de Triomphe
30,Hôtel de Crillon,Hotel,10 place de la Concorde,,48.867329626506944,2.321140766143799,"[{'label': 'display', 'lat': 48.867329626506944, 'lng': 2.321140766143799}]",2041,75008,FR,Paris,Île-de-France,France,"['10 place de la Concorde', '75008 Paris', 'France']",,539788f1498e4e052ed81c7b,Arc de Triomphe
31,Monsieur Bleu,French Restaurant,20 avenue de New York,,48.8635741834836,2.2969249928711486,"[{'label': 'display', 'lat': 48.8635741834836, 'lng': 2.2969249928711486}]",1144,75016,FR,Paris,Île-de-France,France,"['20 avenue de New York', '75016 Paris', 'France']",,51580302e4b0bca312253d27,Arc de Triomphe
32,Jardins du Trocadéro,Garden,Avenue des Nations Unies,,48.86121394630214,2.289919853210449,"[{'label': 'display', 'lat': 48.86121394630214, 'lng': 2.289919853210449}]",1448,75016,FR,Paris,Île-de-France,France,"['Avenue des Nations Unies', '75016 Paris', 'France']",,4adcda09f964a520063421e3,Arc de Triomphe
33,L'Ami Jean,French Restaurant,27 rue Malar,,48.860296563890564,2.305888511863262,"[{'label': 'display', 'lat': 48.860296563890564, 'lng': 2.305888511863262}]",1698,75007,FR,Paris,Île-de-France,France,"['27 rue Malar', '75007 Paris', 'France']",,4adcda13f964a520ad3621e3,Arc de Triomphe
34,Jardins des Champs-Élysées,Garden,Avenue des Champs-Élysées,,48.86785025032083,2.314540838373373,"[{'label': 'display', 'lat': 48.86785025032083, 'lng': 2.314540838373373}]",1573,75008,FR,Paris,Île-de-France,France,"['Avenue des Champs-Élysées', '75008 Paris', 'France']",,4adcda09f964a520fe3321e3,Arc de Triomphe
35,Sommet de la Tour Eiffel,Scenic Lookout,5 avenue Anatole France,,48.85833092066099,2.2945008587019395,"[{'label': 'display', 'lat': 48.85833092066099, 'lng': 2.2945008587019395}]",1720,75007,FR,Paris,Île-de-France,France,"['5 avenue Anatole France', '75007 Paris', 'France']",,58c41f2b0e0a1e57d8dc841c,Arc de Triomphe
36,Place de la Concorde,Plaza,Place de la Concorde,,48.8655899274154,2.321215867996216,"[{'label': 'display', 'lat': 48.8655899274154, 'lng': 2.321215867996216}]",2122,75008,FR,Paris,Île-de-France,France,"['Place de la Concorde', '75008 Paris', 'France']",,4adcda09f964a520f73321e3,Arc de Triomphe
37,Berges de Seine – Rive gauche,Pedestrian Plaza,Quais de Seine,Entre la Tour Eiffel et le Pont des Arts,48.8630533475824,2.3135475165272785,"[{'label': 'display', 'lat': 48.8630533475824, 'lng': 2.3135475165272785}]",1806,,FR,Paris,Île-de-France,France,"['Quais de Seine (Entre la Tour Eiffel et le Pont des Arts)', 'Paris', 'France']",,4cc12b69873c236abc55b723,Arc de Triomphe
38,Place des Invalides,Plaza,Place des Invalides,,48.85863052623177,2.3129439353942867,"[{'label': 'display', 'lat': 48.85863052623177, 'lng': 2.3129439353942867}]",2136,75007,FR,Paris,Île-de-France,France,"['Place des Invalides', '75007 Paris', 'France']",,50c5c94690e732743b022d32,Arc de Triomphe
39,Jardin des Tuileries,Garden,Rue de Rivoli,Quai des Tuileries,48.863641957269515,2.326483726501465,"[{'label': 'display', 'lat': 48.863641957269515, 'lng': 2.326483726501465}]",2564,75001,FR,Paris,Île-de-France,France,"['Rue de Rivoli (Quai des Tuileries)', '75001 Paris', 'France']",Tuilerie,4b30f9bbf964a5208ffd24e3,Arc de Triomphe
40,Hôtel Ritz,Hotel,15 place Vendôme,,48.86810594329886,2.3288923501968384,"[{'label': 'display', 'lat': 48.86810594329886, 'lng': 2.3288923501968384}]",2558,75001,FR,Paris,Île-de-France,France,"['15 place Vendôme', '75001 Paris', 'France']",,53b65301498e8cb57224f80c,Arc de Triomphe
41,Jardin du Musée Rodin,Garden,79 rue de Varenne,Musée Rodin,48.85583847334092,2.3158099297222425,"[{'label': 'display', 'lat': 48.85583847334092, 'lng': 2.3158099297222425}]",2510,75014,FR,Paris,Île-de-France,France,"['79 rue de Varenne (Musée Rodin)', '75014 Paris', 'France']",,4dc790c01fc72e86376fc69c,Arc de Triomphe
42,Musée de l'Orangerie,Art Museum,Jardin des Tuileries,Place de la Concorde,48.86379017505446,2.322664260864258,"[{'label': 'display', 'lat': 48.86379017505446, 'lng': 2.322664260864258}]",2308,75001,FR,Paris,Île-de-France,France,"['Jardin des Tuileries (Place de la Concorde)', '75001 Paris', 'France']",Tuileries,4adcda10f964a520983521e3,Arc de Triomphe
43,Opéra Garnier,Opera House,8 rue Scribe,Rue Auber,48.872124954463864,2.331708669662475,"[{'label': 'display', 'lat': 48.872124954463864, 'lng': 2.331708669662475}]",2691,75009,FR,Paris,Île-de-France,France,"['8 rue Scribe (Rue Auber)', '75009 Paris', 'France']",,4b54148df964a520b0b127e3,Arc de Triomphe
44,Hôtel Park Hyatt Paris-Vendôme,Hotel,5 rue de la Paix,,48.86889283393748,2.3303380608558655,"[{'label': 'display', 'lat': 48.86889283393748, 'lng': 2.3303380608558655}]",2641,75002,FR,Paris,Île-de-France,France,"['5 rue de la Paix', '75002 Paris', 'France']",,4adcda03f964a520d83121e3,Arc de Triomphe
45,Place de l'Opéra,Plaza,Place de l'Opéra,,48.87086688393964,2.3321523722815702,"[{'label': 'display', 'lat': 48.87086688393964, 'lng': 2.3321523722815702}]",2736,75009,FR,Paris,Île-de-France,France,"[""Place de l'Opéra"", '75009 Paris', 'France']",,4bc30cc12a89ef3bf670f488,Arc de Triomphe
46,Musée d'Orsay,Art Museum,1 rue de la Légion d'Honneur,Quai Anatole France,48.85999283813253,2.3263871669769287,"[{'label': 'display', 'lat': 48.85999283813253, 'lng': 2.3263871669769287}]",2761,75007,FR,Paris,Île-de-France,France,"[""1 rue de la Légion d'Honneur (Quai Anatole France)"", '75007 Paris', 'France']",,4adcda10f964a5208b3521e3,Arc de Triomphe
